NOECU, Volume ,307763
CUNIF, Arrivals ,1543
CUNIF, % Penetraciï¿½n ,0.086
CUNIF, Q's ,132
CUNIF, Contracts ,17
CUNIF, Average Price ,16556
CUNIF, Closing Rate ,0.129
CUNIF, VPG ,2132
CUNIF, Volume ,281449
CANIA, Arrivals ,713
CANIA, % Penetraciï¿½n ,0.098
CANIA, Q's ,70
CANIA, Contracts ,19
CANIA, Average Price ,15821
CANIA, Closing Rate ,0.271
CANIA, VPG ,4294
CANIA, Volume ,300603
CANIF, Arrivals ,1678
CANIF, % Penetraciï¿½n ,0.095
CANIF, Q's ,159
CANIF, Contracts ,26
CANIF, Average Price ,15760
CANIF, Closing Rate ,0.163
CANIF, VPG ,2571
CANIF, Volume ,409760
CUNIA, Arrivals ,808
CUNIA, % Penetraciï¿½n ,0.095
CUNIA, Q's ,77
CUNIA, Contracts ,12
CUNIA, Average Price ,15760
CUNIA, Closing Rate ,0.156
CUNIA, VPG ,2463
CUNIA, Volume ,189120
HVPDC, Arrivals ,1527
HVPDC, % Penetraciï¿½n ,0.095
HVPDC, Q's ,145
HVPDC, Contracts ,23
HVPDC, Average Price ,16050
HVPDC, Closing Rate ,0.159
HVPDC, VPG ,2545
HVPDC, Volume ,369150
SUCUN, Arrivals ,1440
SUCUN, % Penetraciï¿½n ,0.095
SUCUN, Q's ,137
SUCUN, Contracts ,19
SUCUN, Average Price ,15790
SUCUN, Closing Rate ,0.139
SUCUN, VPG ,2193
SUCUN, Volume ,300010
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
BRCSL, Arrivals ,689
BRCSL, % Penetraciï¿½n ,0.122
BRCSL, Q's ,84
BRCSL, Contracts ,11
BRCSL, Average Price ,16932
BRCSL, Closing Rate ,0.131
BRCSL, VPG ,2217
BRCSL, Volume ,186250
DRELC, Arrivals ,809
DRELC, % Penetraciï¿½n ,0.138
DRELC, Q's ,112
DRELC, Contracts ,22
DRELC, Average Price ,18505
DRELC, Closing Rate ,0.196
DRELC, VPG ,3635
DRELC, Volume ,407118
SEPLC, Arrivals ,1732
SEPLC, % Penetraciï¿½n ,0.163
SEPLC, Q's ,283
SEPLC, Contracts ,61
SEPLC, Average Price ,14404
SEPLC, Closing Rate ,0.216
SEPLC, VPG ,3105
SEPLC, Volume ,878618
ZOCDM, Arrivals ,227
ZOCDM, % Penetraciï¿½n ,0.141
ZOCDM, Q's ,32
ZOCDM, Contracts ,6
ZOCDM, Average Price ,12623
ZOCDM, Closing Rate ,0.188
ZOCDM, VPG ,2367
ZOCDM, Volume ,75740
SJDIF, Arrivals ,1424
SJDIF, % Penetraciï¿½n ,0.105
SJDIF, Q's ,150
SJDIF, Contracts ,29
SJDIF, Average Price ,16000
SJDIF, Closing Rate ,0.194
SJDIF, VPG ,3103
SJDIF, Volume ,464000
DRVPV, Arrivals ,709
DRVPV, % Penetraciï¿½n ,0.058
DRVPV, Q's ,41
DRVPV, Contracts ,9
DRVPV, Average Price ,13214
DRVPV, Closing Rate ,0.22
DRVPV, VPG ,2901
DRVPV, Volume ,118923
SEVPV, Arrivals ,615
SEVPV, % Penetraciï¿½n ,0.119
SEVPV, Q's ,73
SEVPV, Contracts ,10
SEVPV, Average Price ,15898
SEVPV, Closing Rate ,0.137
SEVPV, VPG ,2178
SEVPV, Volume ,158980
SUNPV, Arrivals ,912
SUNPV, % Penetraciï¿½n ,0.042
SUNPV, Q's ,38
SUNPV, Contracts ,8
SUNPV, Average Price ,13549
SUNPV, Closing Rate ,0.211
SUNPV, VPG ,2852
SUNPV, Volume ,108390
DRBMI, Arrivals ,951
DRBMI, % Penetraciï¿½n ,0.085
DRBMI, Q's ,81
DRBMI, Contracts ,14
DRBMI, Average Price ,12218
DRBMI, Closing Rate ,0.173
DRBMI, VPG ,2112
DRBMI, Volume ,171055
SEBMI, Arrivals ,631
SEBMI, % Penetraciï¿½n ,0.13
SEBMI, Q's ,82
SEBMI, Contracts ,19
SEBMI, Average Price ,12742
SEBMI, Closing Rate ,0.232
SEBMI, VPG ,2952
SEBMI, Volume ,242103
DRMZT, Arrivals ,531
DRMZT, % Penetraciï¿½n ,0.175
DRMZT, Q's ,93
DRMZT, Contracts ,17
DRMZT, Average Price ,13867
DRMZT, Closing Rate ,0.183
DRMZT, VPG ,2535
DRMZT, Volume ,235745
SUDIX, Arrivals ,913
SUDIX, % Penetraciï¿½n ,0.087
SUDIX, Q's ,79
SUDIX, Contracts ,10
SUDIX, Average Price ,12139
SUDIX, Closing Rate ,0.127
SUDIX, VPG ,1537
SUDIX, Volume ,121389
DREHU, Arrivals ,979
DREHU, % Penetraciï¿½n ,0.15
DREHU, Q's ,147
DREHU, Contracts ,30
DREHU, Average Price ,13256
DREHU, Closing Rate ,0.204
DREHU, VPG ,2705
DREHU, Volume ,397668
SECHU, Arrivals ,911
SECHU, % Penetraciï¿½n ,0.177
SECHU, Q's ,161
SECHU, Contracts ,23
SECHU, Average Price ,9635
SECHU, Closing Rate ,0.143
SECHU, VPG ,1376
SECHU, Volume ,221612
SEPCR, Arrivals ,747
SEPCR, % Penetraciï¿½n ,0.138
