NOECU, Volume ,311469
CUNIF, Arrivals ,1193
CUNIF, % Penetraciï¿½n ,0.097
CUNIF, Q's ,116
CUNIF, Contracts ,12
CUNIF, Average Price ,9236
CUNIF, Closing Rate ,0.103
CUNIF, VPG ,955
CUNIF, Volume ,110827
CANIA, Arrivals ,694
CANIA, % Penetraciï¿½n ,0.102
CANIA, Q's ,71
CANIA, Contracts ,10
CANIA, Average Price ,19192
CANIA, Closing Rate ,0.141
CANIA, VPG ,2703
CANIA, Volume ,191922
CANIF, Arrivals ,1426
CANIF, % Penetraciï¿½n ,0.027
CANIF, Q's ,38
CANIF, Contracts ,6
CANIF, Average Price ,16804
CANIF, Closing Rate ,0.158
CANIF, VPG ,2653
CANIF, Volume ,100826
CUNIA, Arrivals ,687
CUNIA, % Penetraciï¿½n ,0.038
CUNIA, Q's ,26
CUNIA, Contracts ,6
CUNIA, Average Price ,17829
CUNIA, Closing Rate ,0.231
CUNIA, VPG ,4114
CUNIA, Volume ,106972
HVPDC, Arrivals ,1298
HVPDC, % Penetraciï¿½n ,0.065
HVPDC, Q's ,85
HVPDC, Contracts ,16
HVPDC, Average Price ,17832
HVPDC, Closing Rate ,0.188
HVPDC, VPG ,3357
HVPDC, Volume ,285318
SUCUN, Arrivals ,1224
SUCUN, % Penetraciï¿½n ,0.067
SUCUN, Q's ,82
SUCUN, Contracts ,8
SUCUN, Average Price ,16199
SUCUN, Closing Rate ,0.098
SUCUN, VPG ,1580
SUCUN, Volume ,129591
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
BRCSL, Arrivals ,550
BRCSL, % Penetraciï¿½n ,0.076
BRCSL, Q's ,42
BRCSL, Contracts ,8
BRCSL, Average Price ,18660
BRCSL, Closing Rate ,0.19
BRCSL, VPG ,3554
BRCSL, Volume ,149281
DRELC, Arrivals ,828
DRELC, % Penetraciï¿½n ,0.105
DRELC, Q's ,87
DRELC, Contracts ,19
DRELC, Average Price ,15741
DRELC, Closing Rate ,0.218
DRELC, VPG ,3438
DRELC, Volume ,299074
SEPLC, Arrivals ,1507
SEPLC, % Penetraciï¿½n ,0.133
SEPLC, Q's ,200
SEPLC, Contracts ,44
SEPLC, Average Price ,15933
SEPLC, Closing Rate ,0.22
SEPLC, VPG ,3505
SEPLC, Volume ,701067
ZOCDM, Arrivals ,180
ZOCDM, % Penetraciï¿½n ,0.078
ZOCDM, Q's ,14
ZOCDM, Contracts ,3
ZOCDM, Average Price ,19868
ZOCDM, Closing Rate ,0.214
ZOCDM, VPG ,4257
ZOCDM, Volume ,59604
SJDIF, Arrivals ,1210
SJDIF, % Penetraciï¿½n ,0.043
SJDIF, Q's ,52
SJDIF, Contracts ,9
SJDIF, Average Price ,18221
SJDIF, Closing Rate ,0.173
SJDIF, VPG ,3154
SJDIF, Volume ,163986
DRVPV, Arrivals ,718
DRVPV, % Penetraciï¿½n ,0.117
DRVPV, Q's ,84
DRVPV, Contracts ,13
DRVPV, Average Price ,12572
DRVPV, Closing Rate ,0.155
DRVPV, VPG ,1946
DRVPV, Volume ,163430
SEVPV, Arrivals ,403
SEVPV, % Penetraciï¿½n ,0.154
SEVPV, Q's ,62
SEVPV, Contracts ,9
SEVPV, Average Price ,16874
SEVPV, Closing Rate ,0.145
SEVPV, VPG ,2449
SEVPV, Volume ,151864
SUNPV, Arrivals ,865
SUNPV, % Penetraciï¿½n ,0.075
SUNPV, Q's ,65
SUNPV, Contracts ,8
SUNPV, Average Price ,9989
SUNPV, Closing Rate ,0.123
SUNPV, VPG ,1229
SUNPV, Volume ,79914
DRBMI, Arrivals ,699
DRBMI, % Penetraciï¿½n ,0.113
DRBMI, Q's ,79
DRBMI, Contracts ,14
DRBMI, Average Price ,16512
DRBMI, Closing Rate ,0.177
DRBMI, VPG ,2926
DRBMI, Volume ,231163
SEBMI, Arrivals ,487
SEBMI, % Penetraciï¿½n ,0.172
SEBMI, Q's ,84
SEBMI, Contracts ,13
SEBMI, Average Price ,16586
SEBMI, Closing Rate ,0.155
SEBMI, VPG ,2567
SEBMI, Volume ,215615
DRMZT, Arrivals ,775
DRMZT, % Penetraciï¿½n ,0.111
DRMZT, Q's ,86
DRMZT, Contracts ,17
DRMZT, Average Price ,12535
DRMZT, Closing Rate ,0.198
DRMZT, VPG ,2478
DRMZT, Volume ,213088
SUDIX, Arrivals ,700
SUDIX, % Penetraciï¿½n ,0.1
SUDIX, Q's ,70
SUDIX, Contracts ,8
SUDIX, Average Price ,11157
SUDIX, Closing Rate ,0.114
SUDIX, VPG ,1275
SUDIX, Volume ,89258
DREHU, Arrivals ,1119
DREHU, % Penetraciï¿½n ,0.152
DREHU, Q's ,170
DREHU, Contracts ,23
DREHU, Average Price ,15086
DREHU, Closing Rate ,0.135
DREHU, VPG ,2041
DREHU, Volume ,346971
SECHU, Arrivals ,838
SECHU, % Penetraciï¿½n ,0.162
SECHU, Q's ,136
SECHU, Contracts ,25
SECHU, Average Price ,11743
SECHU, Closing Rate ,0.184
SECHU, VPG ,2159
SECHU, Volume ,293567
SEPCR, Arrivals ,682
SEPCR, % Penetraciï¿½n ,0.128
SEPCR, Q's ,87
SEPCR, Contracts ,20
SEPCR, Average Price ,16906
SEPCR, Closing Rate ,0.23
SEPCR, VPG ,3886
SEPCR, Volume ,338117
DDPBP, Arrivals ,710
DDPBP, % Penetraciï¿½n ,0.072
DDPBP, Q's ,51
DDPBP, Contracts ,9
DDPBP, Average Price ,17733
DDPBP, Closing Rate ,0.176
DDPBP, VPG ,3129
DDPBP, Volume ,159594
PVRIF, Arrivals ,1002
PVRIF, % Penetraciï¿½n ,0.077
PVRIF, Q's ,77
PVRIF, Contracts ,15
PVRIF, Average Price ,13693
PVRIF, Closing Rate ,0.195
PVRIF, VPG ,2667
PVRIF, Volume ,205394
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
BREPC, Arrivals ,2437
BREPC, % Penetraciï¿½n ,0.09
BREPC, Q's ,219
BREPC, Contracts ,20
BREPC, Average Price ,14859
BREPC, Closing Rate ,0.091
BREPC, VPG ,1357
BREPC, Volume ,297190
DREDL, Arrivals ,1459
DREDL, % Penetraciï¿½n ,0.03
DREDL, Q's ,44
DREDL, Contracts ,9
DREDL, Average Price ,16461
DREDL, Closing Rate ,0.205
DREDL, VPG ,3367
DREDL, Volume ,148149
DRECC, Arrivals ,1242
DRECC, % Penetraciï¿½n ,0.097
DRECC, Q's ,120
DRECC, Contracts ,16
DRECC, Average Price ,14026
DRECC, Closing Rate ,0.133
DRECC, VPG ,1870
DRECC, Volume ,224414
DREPE, Arrivals ,1313
DREPE, % Penetraciï¿½n ,0.024
DREPE, Q's ,31
DREPE, Contracts ,4
DREPE, Average Price ,20074
DREPE, Closing Rate ,0.129
DREPE, VPG ,2590
DREPE, Volume ,80297
DRFPC, Arrivals ,1449
DRFPC, % Penetraciï¿½n ,0.084
DRFPC, Q's ,122
DRFPC, Contracts ,16
DRFPC, Average Price ,17150
DRFPC, Closing Rate ,0.131
DRFPC, VPG ,2249
DRFPC, Volume ,274394
DRMPC, Arrivals ,1683
DRMPC, % Penetraciï¿½n ,0.083
DRMPC, Q's ,139
DRMPC, Contracts ,19
DRMPC, Average Price ,17941
DRMPC, Closing Rate ,0.137
DRMPC, VPG ,2452
DRMPC, Volume ,340870
DROPC, Arrivals ,2602
DROPC, % Penetraciï¿½n ,0.077
DROPC, Q's ,200
DROPC, Contracts ,21
DROPC, Average Price ,23915
DROPC, Closing Rate ,0.105
DROPC, VPG ,2511
DROPC, Volume ,502211
DRRPC, Arrivals ,1157
DRRPC, % Penetraciï¿½n ,0.073
DRRPC, Q's ,85
DRRPC, Contracts ,13
DRRPC, Average Price ,15462
DRRPC, Closing Rate ,0.153
DRRPC, VPG ,2365
DRRPC, Volume ,201007
HYVPC, Arrivals ,0
HYVPC, % Penetraciï¿½n ,0
HYVPC, Q's , - 
HYVPC, Contracts , - 
HYVPC, Average Price , - 
HYVPC, Closing Rate ,0
HYVPC, VPG , - 
HYVPC, Volume , - 
SECCC, Arrivals ,1568
SECCC, % Penetraciï¿½n ,0.121
SECCC, Q's ,190
SECCC, Contracts ,23
SECCC, Average Price ,18000
SECCC, Closing Rate ,0.121
SECCC, VPG ,2179
SECCC, Volume ,414007
SECPE, Arrivals ,1295
SECPE, % Penetraciï¿½n ,0.073
SECPE, Q's ,95
SECPE, Contracts ,17
SECPE, Average Price ,17433
SECPE, Closing Rate ,0.179
SECPE, VPG ,3120
SECPE, Volume ,296358
SERPC, Arrivals ,2094
SERPC, % Penetraciï¿½n ,0.102
SERPC, Q's ,213
SERPC, Contracts ,30
SERPC, Average Price ,18684
SERPC, Closing Rate ,0.141
SERPC, VPG ,2632
SERPC, Volume ,560516
SETPC, Arrivals ,1931
SETPC, % Penetraciï¿½n ,0.11
SETPC, Q's ,212
SETPC, Contracts ,27
SETPC, Average Price ,19722
SETPC, Closing Rate ,0.127
SETPC, VPG ,2512
SETPC, Volume ,532499
SUCDP, Arrivals ,2927
SUCDP, % Penetraciï¿½n ,0.056
SUCDP, Q's ,165
SUCDP, Contracts ,23
SUCDP, Average Price ,13006
SUCDP, Closing Rate ,0.139
SUCDP, VPG ,1813
SUCDP, Volume ,299127
SUDLR, Arrivals ,2867
SUDLR, % Penetraciï¿½n ,0.027
